name,gc_content,Gtex_kidney,gene_disease_ass_count,oncodb_expression,orth_count,gene_length,HPA_kidney,mf_coal,bp_coal,cc_coal,biogrid_coal,kegg_coal,reactome_coal,ucsc_tfbs_coal,up_tissue_coal,transcript_count
ENSG00000064199,54.01,12.37088,1,-2.42875398624854,207,49227,4.5,2.0,4.0,8.0,16.0,,,60.0,3.0,8
ENSG00000064419,50.38,4.46443,1,-0.384380658276137,318,17575,19.3,4.0,1.0,4.0,190.0,1.0,,125.0,5.0,8
ENSG00000064601,51.17,6.722145,4,0.53080269264758,326,10262,177.4,3.0,8.0,10.0,104.0,2.0,21.0,104.0,6.0,5
ENSG00000064651,40.21,5.136175,12,-1.17568876615853,330,131687,6.6,10.0,31.0,20.0,188.0,3.0,4.0,103.0,5.0,24
ENSG00000064652,38.77,10.421095,7,-2.76171190908763,329,313793,20.7,6.0,1.0,1.0,40.0,,,117.0,2.0,8
ENSG00000064655,38.86,11.7933,0,-0.210627076691591,327,91262,4.7,5.0,13.0,4.0,129.0,,4.0,112.0,7.0,18
ENSG00000064687,40.9,2.23223,0,-0.327355724504226,204,45297,1.1,8.0,28.0,12.0,20.0,1.0,3.0,87.0,5.0,13
ENSG00000064703,43.97,37.70725,6,-0.669497321449193,345,24473,2.6,13.0,9.0,10.0,186.0,,3.0,103.0,6.0,1
ENSG00000064726,58.24,3.39141,0,-0.343410181109899,237,11917,38.1,3.0,5.0,6.0,109.0,,7.0,49.0,3.0,11
ENSG00000064961,36.0,16.2613,5,-0.263268879235819,324,22746,23.9,2.0,7.0,4.0,52.0,,9.0,42.0,7.0,3
ENSG00000064989,44.64,0.5222325,4,0.0,257,22935,14.1,7.0,18.0,10.0,5.0,2.0,13.0,72.0,5.0,4
ENSG00000064999,49.68,3.70324,8,-0.46561486247552,251,23444,8.8,2.0,4.0,4.0,161.0,,,120.0,8.0,11
ENSG00000065029,47.95,0.4153775,11,0.983030627760795,255,6762,11.4,9.0,3.0,1.0,108.0,,,86.0,1.0,3
ENSG00000065057,37.24,35.81245,0,-0.134375832842706,343,3380,4.2,14.0,9.0,3.0,44.0,1.0,15.0,74.0,7.0,3
ENSG00000065183,46.73,15.49755,28,-0.373978514506411,343,90903,6.0,2.0,2.0,5.0,119.0,1.0,5.0,70.0,4.0,107
ENSG00000065413,57.13,55.21665,10,0.080430699948684,323,11246,3.3,1.0,,,52.0,,,127.0,4.0,8
ENSG00000065427,36.82,0.0,0,-0.391784338854413,335,117590,72.8,11.0,12.0,7.0,288.0,1.0,8.0,75.0,4.0,9
ENSG00000065457,50.23,7.7059,3,-0.317047792267546,339,64365,9.5,4.0,2.0,,6.0,,3.0,56.0,4.0,19
ENSG00000065485,58.74,25.7249,0,-0.0596050814127647,333,1618,11.7,5.0,3.0,2.0,93.0,,5.0,110.0,2.0,2
ENSG00000065534,39.26,5.631475,66,0.508212656780707,248,75792,65.0,8.0,10.0,7.0,33.0,9.0,8.0,144.0,12.0,24
ENSG00000065548,58.12,27.66285,0,0.570946030746357,340,5696,54.3,4.0,3.0,2.0,83.0,,,44.0,10.0,13
ENSG00000065559,52.71,6.42923,0,0.538914190730866,312,19661,16.4,9.0,18.0,5.0,59.0,21.0,36.0,75.0,6.0,16
ENSG00000065621,53.22,0.4730495,6,0.64844892885004,89,12886,4.3,6.0,6.0,3.0,28.0,12.0,7.0,55.0,5.0,2
ENSG00000065665,35.92,23.1161,0,-0.15629378367475,253,47486,2.6,3.0,5.0,4.0,33.0,4.0,8.0,64.0,1.0,5
ENSG00000065717,43.87,5.63447,2,0.234417590037277,183,190563,7.7,3.0,9.0,6.0,51.0,2.0,10.0,76.0,6.0,6
ENSG00000065802,46.21,0.0939514,0,0.0,325,9161,5.3,2.0,5.0,2.0,25.0,,7.0,52.0,2.0,3
ENSG00000065809,38.55,8.24201,21,-0.467315777415022,323,78280,120.7,,,,17.0,,,114.0,5.0,17
ENSG00000065978,54.44,0.0,0,0.141667816367982,337,4044,248.4,11.0,27.0,14.0,639.0,,10.0,71.0,16.0,5
ENSG00000066027,36.57,3.31396,0,-1.35884495614041,333,207026,36.0,5.0,6.0,10.0,78.0,8.0,57.0,70.0,8.0,3
ENSG00000066136,50.44,8.916585,0,0.0,336,12323,29.1,12.0,8.0,6.0,125.0,2.0,19.0,124.0,2.0,5
ENSG00000066248,43.52,2.29478,1,-0.489277003294487,320,15156,7.1,2.0,9.0,3.0,75.0,1.0,21.0,90.0,5.0,6
ENSG00000066294,62.73,30.52135,0,0.655069796039837,147,11657,0.8,2.0,16.0,4.0,6.0,,2.0,33.0,4.0,11
ENSG00000066382,62.36,73.5597,2,-0.945532203367089,321,4500,9.7,5.0,,,18.0,,,158.0,4.0,3
ENSG00000066422,57.67,9.861265,0,-0.437747474937536,339,18413,7.3,4.0,3.0,2.0,94.0,,,69.0,3.0,3
ENSG00000066583,54.81,13.59815,7,0.433212788496224,284,20750,33.9,1.0,,2.0,63.0,,,51.0,3.0,9
ENSG00000066739,52.89,10.78635,0,0.37846311096147,264,37604,5.7,1.0,5.0,6.0,72.0,7.0,,86.0,6.0,5
ENSG00000067066,45.21,55.20085,0,-0.0457081906677355,76,15422,33.8,12.0,28.0,9.0,213.0,2.0,9.0,42.0,10.0,10
ENSG00000067113,44.27,30.53065,0,-0.0023145973665909,332,19233,93.8,5.0,11.0,8.0,17.0,9.0,4.0,72.0,3.0,15
ENSG00000067182,45.84,11.82582,0,0.561325887698949,216,18866,39.3,4.0,27.0,12.0,206.0,35.0,13.0,72.0,7.0,13
ENSG00000067248,39.53,13.119095,2,0.426807320610974,342,28734,17.1,12.0,3.0,4.0,73.0,,,64.0,7.0,6
ENSG00000067365,38.5,9.68939,0,-1.10889305835612,340,426640,2.4,4.0,2.0,4.0,26.0,,3.0,32.0,4.0,6
ENSG00000067369,51.26,5.64202,6,-0.0101559578134185,339,26929,9.1,10.0,12.0,11.0,509.0,1.0,17.0,138.0,9.0,10
ENSG00000067836,41.31,11.3604,0,-0.77713833065293,334,151152,19.5,1.0,5.0,6.0,23.0,,,76.0,2.0,10
ENSG00000067955,41.36,2.58855,1,0.0961050555612295,337,26105,5.3,3.0,25.0,4.0,89.0,,34.0,83.0,3.0,22
ENSG00000068028,57.07,28.70635,0,-0.013694519102214,311,36029,8.5,4.0,10.0,6.0,113.0,7.0,,102.0,7.0,14
ENSG00000068078,58.71,34.9778,0,0.445778372136089,255,13642,16.5,8.0,25.0,12.0,121.0,13.0,39.0,87.0,9.0,12
ENSG00000068137,37.69,30.541,2,0.29723886421305,302,8580,2.6,,1.0,2.0,54.0,,,114.0,6.0,6
ENSG00000068305,45.69,0.720131,7,0.0,263,60835,25.1,21.0,22.0,5.0,64.0,5.0,31.0,64.0,9.0,3
ENSG00000068654,40.07,11.285135,0,0.105075221831206,342,73837,3.6,6.0,8.0,4.0,164.0,1.0,11.0,88.0,7.0,22
ENSG00000068784,43.16,18.08396,2,-4.59976118280977,337,32618,7.7,2.0,2.0,,101.0,,,107.0,4.0,6
ENSG00000069248,57.98,256.227,5,0.298950277174038,331,3409,12.3,2.0,21.0,9.0,140.0,2.0,88.0,74.0,7.0,3
ENSG00000069399,40.02,36.3707,0,-0.096338947753261,170,7468,4.7,7.0,38.0,11.0,53.0,2.0,,79.0,4.0,4
ENSG00000069424,54.44,18.73791,5,-1.15547703593025,313,5714,18.1,7.0,8.0,15.0,45.0,,6.0,100.0,10.0,4
ENSG00000069431,65.96,48.637,0,-0.735530335173766,323,10590,6.6,13.0,11.0,6.0,5.0,1.0,14.0,95.0,1.0,5
ENSG00000069869,41.95,8.20223,0,-0.075921015604849,313,11123,6.8,12.0,31.0,12.0,482.0,4.0,17.0,100.0,8.0,3
ENSG00000069966,55.55,29.13885,0,0.749279164063146,325,10585,36.7,6.0,8.0,7.0,43.0,18.0,71.0,56.0,4.0,21
ENSG00000069974,36.66,3.969665,0,-0.623236606132103,338,142678,10.4,6.0,22.0,18.0,89.0,,12.0,48.0,10.0,16
ENSG00000070010,35.3,0.02704645,1,0.0,337,14415,35.4,7.0,10.0,5.0,156.0,1.0,8.0,52.0,6.0,2
ENSG00000070190,55.01,90.84495,15,0.389884122561827,340,5138,0.7,7.0,2.0,2.0,27.0,1.0,4.0,54.0,3.0,8
ENSG00000070269,55.21,1.491353,15,-3.22379981131749,342,32801,6.9,,,1.0,10.0,,,89.0,4.0,22
ENSG00000070404,43.41,7.866715,0,0.395216912918861,302,8601,9.9,3.0,20.0,8.0,4.0,,8.0,43.0,1.0,9
ENSG00000070476,37.37,3.82992,12,-0.564417027001766,247,119006,6.3,6.0,3.0,1.0,26.0,,,60.0,6.0,11
ENSG00000070501,42.37,9.47636,9,0.30585809255794,341,86592,15.3,11.0,30.0,6.0,57.0,3.0,13.0,49.0,3.0,7
ENSG00000070540,47.65,20.99035,2,-4.76024717296001,259,6440,33.6,7.0,12.0,11.0,51.0,8.0,7.0,49.0,3.0,2
ENSG00000070614,42.12,16.78835,5,0.229896191008138,273,130454,14.5,5.0,18.0,3.0,39.0,2.0,5.0,89.0,6.0,9
ENSG00000070785,41.12,3.55405,16,-1.26111020099326,341,338892,15.5,6.0,10.0,4.0,107.0,1.0,5.0,85.0,7.0,23
ENSG00000070831,42.42,52.033,0,-0.36586307550057,260,248862,160.3,11.0,75.0,28.0,593.0,31.0,65.0,77.0,9.0,12
ENSG00000070882,40.26,9.369635,0,-0.570743588717816,264,33526,10.4,5.0,2.0,8.0,100.0,,5.0,112.0,7.0,8
ENSG00000070886,61.99,32.0532,6,-0.769056535488418,309,69882,0.0,6.0,16.0,5.0,32.0,1.0,6.0,98.0,2.0,15
ENSG00000071082,46.65,5.466575,5,0.035160734067713,335,33063,1138.8,3.0,8.0,8.0,616.0,2.0,36.0,60.0,6.0,5
ENSG00000071189,53.06,103.09295,3,0.789513021153496,338,5225,13.8,2.0,4.0,4.0,18.0,,,91.0,4.0,4
ENSG00000071246,52.33,16.24905,0,-0.182423497008904,346,7226,2.8,3.0,13.0,4.0,17.0,,3.0,56.0,2.0,15
ENSG00000071282,65.39,20.43735,3,0.178291845073485,326,7054,14.4,3.0,4.0,3.0,14.0,,2.0,101.0,5.0,4
ENSG00000071462,42.22,5.676915,30,-1.00697254572059,347,388337,42.6,5.0,4.0,5.0,33.0,,5.0,57.0,7.0,8
ENSG00000071677,36.55,4.92555,0,-0.15703982168212,238,58124,0.0,3.0,12.0,2.0,,1.0,5.0,22.0,1.0,7
ENSG00000071794,48.52,3.63695,2,0.651861701222249,312,80787,17.1,16.0,3.0,5.0,115.0,,4.0,71.0,6.0,5
ENSG00000071994,35.29,7.701765,8,0.654182928154767,339,209991,33.5,4.0,5.0,3.0,40.0,,,37.0,3.0,9
ENSG00000072041,51.32,84.1266,12,0.378426260836461,339,23679,0.1,5.0,7.0,3.0,125.0,,7.0,64.0,4.0,15
ENSG00000072042,47.53,7.467375,0,-0.08300443755218,150,22801,106.9,7.0,3.0,2.0,108.0,3.0,11.0,44.0,9.0,3
ENSG00000072071,37.85,1.4436335,31,0.614178477100525,182,51433,1.9,5.0,6.0,10.0,61.0,,,128.0,3.0,5
ENSG00000072135,62.72,3.035795,93,0.064673369062112,173,4366,11.7,3.0,6.0,4.0,55.0,,9.0,46.0,4.0,4
ENSG00000072163,39.8,13.764985,4,-0.792568955214751,256,83553,10.5,1.0,8.0,6.0,21.0,,3.0,86.0,7.0,7
ENSG00000072210,61.15,18.705,0,0.792669961660205,269,18296,174.6,12.0,12.0,7.0,247.0,16.0,17.0,38.0,5.0,11
ENSG00000072415,59.17,16.7592,1,0.417847592493935,322,11065,31.7,4.0,13.0,17.0,73.0,3.0,4.0,89.0,9.0,19
ENSG00000072422,45.26,20.58045,10,-0.148569276360079,288,16691,31.1,4.0,7.0,7.0,29.0,1.0,7.0,114.0,3.0,8
ENSG00000072736,54.46,53.84125,0,0.326618804260457,327,9398,11.1,13.0,11.0,6.0,24.0,19.0,11.0,131.0,7.0,14
ENSG00000072756,61.51,1.673135,2,-0.147829510026781,343,55734,12.3,9.0,4.0,3.0,44.0,,4.0,45.0,4.0,11
ENSG00000072840,64.97,112.8865,0,-0.943824074173485,241,32667,26.2,,6.0,7.0,5.0,1.0,4.0,53.0,3.0,12
ENSG00000073111,53.44,13.83067,2,-1.86197877341857,335,78234,2.5,13.0,13.0,10.0,1081.0,2.0,18.0,65.0,15.0,6
ENSG00000073331,56.1,3.27806,0,0.0254734833634483,343,104017,3.5,5.0,5.0,4.0,8.0,,3.0,140.0,5.0,7
ENSG00000073712,47.61,62.64035,4,-0.748211754924763,332,13760,55.9,10.0,33.0,16.0,152.0,,10.0,95.0,9.0,10
ENSG00000073737,36.09,4.934915,0,0.692000462242188,244,148233,0.3,7.0,5.0,2.0,21.0,2.0,7.0,38.0,8.0,16
ENSG00000073756,44.16,45.455,6,-0.66938694297548,260,30774,5.9,11.0,68.0,9.0,49.0,22.0,21.0,42.0,6.0,11
ENSG00000073849,47.12,11.07477,2,-0.283834628544809,260,18666,60.6,5.0,13.0,8.0,29.0,3.0,23.0,79.0,8.0,4
ENSG00000073921,51.99,26.5124,0,-1.23973462892213,315,20320,170.1,13.0,36.0,22.0,212.0,,12.0,102.0,7.0,5
ENSG00000074201,41.26,2.51271,0,0.0312848278003501,341,35746,60.1,2.0,5.0,8.0,160.0,,3.0,28.0,12.0,4
ENSG00000074211,41.15,7.47728,0,-0.846899610859887,233,42065,0.1,2.0,2.0,2.0,64.0,11.0,,90.0,3.0,1
ENSG00000074319,40.88,1.97586,0,-2.95636765641497,329,65043,70.8,10.0,34.0,16.0,271.0,1.0,17.0,50.0,4.0,1
ENSG00000074603,44.36,14.931185,0,0.454360012122815,259,175905,12.8,4.0,3.0,2.0,46.0,,,90.0,5.0,9
ENSG00000074695,38.26,7.43868,1,-0.360468556739421,338,93043,65.1,4.0,10.0,14.0,452.0,1.0,20.0,57.0,6.0,10
ENSG00000074842,40.0,89.08535,1,-0.370183606603775,335,11395,34.7,1.0,11.0,5.0,33.0,,5.0,38.0,4.0,19
ENSG00000074964,43.79,0.00621105,0,0.0,252,9429,14.7,2.0,5.0,1.0,60.0,,16.0,41.0,9.0,2
ENSG00000075188,52.95,33.8335,1,-0.662685059537241,339,6167,15.3,1.0,17.0,8.0,58.0,2.0,88.0,60.0,2.0,11
ENSG00000075240,71.82,12.0879,0,-0.0779110887185905,327,1993,8.7,1.0,3.0,4.0,38.0,,,152.0,3.0,2
ENSG00000075275,44.77,28.3503,0,0.310647271963611,320,7062,17.2,2.0,25.0,3.0,72.0,,,130.0,2.0,25
ENSG00000075336,41.59,61.65165,1,-0.681022607365441,344,7831,19.5,1.0,3.0,2.0,33.0,,2.0,6.0,3.0,1
ENSG00000075388,40.66,6.5182,0,-4.13057709368155,285,50022,0.0,3.0,25.0,3.0,42.0,11.0,69.0,32.0,,7
ENSG00000075539,40.33,6.697605,0,-0.27347390825915,332,316756,8.5,1.0,2.0,2.0,50.0,,,149.0,10.0,9
ENSG00000075643,54.44,63.4723,4,0.306782584485904,336,7787,0.9,6.0,3.0,1.0,43.0,2.0,4.0,54.0,5.0,11
ENSG00000075826,38.37,12.1773,10,-0.627003526724417,246,20786,0.6,1.0,4.0,5.0,20.0,1.0,,109.0,1.0,6
ENSG00000075856,37.75,17.02015,10,-0.459813214106617,340,38985,11.8,7.0,11.0,6.0,262.0,,,79.0,12.0,9
ENSG00000075914,49.31,18.74045,15,-2.90848051088933,344,11147,18.5,3.0,19.0,8.0,131.0,1.0,16.0,50.0,5.0,3
ENSG00000076003,37.87,18.7225,2,-0.40441485854941,332,23040,6.4,11.0,8.0,7.0,198.0,2.0,18.0,54.0,7.0,10
ENSG00000076201,38.21,120.1965,0,-0.578637063135738,314,32104,6.9,3.0,13.0,10.0,112.0,,5.0,91.0,11.0,6
ENSG00000076258,33.81,12.169235,9,2.12358671002811,138,4261,49.0,6.0,2.0,2.0,2.0,1.0,,56.0,2.0,6
ENSG00000076554,45.92,4.539215,0,-2.96035262875262,337,171613,47.0,3.0,3.0,3.0,91.0,,4.0,53.0,10.0,4
ENSG00000076706,46.02,0.537843,18,-0.80517862144262,246,52712,17.4,,6.0,7.0,81.0,,14.0,89.0,6.0,7
ENSG00000076864,42.65,8.75382,0,0.397519546403164,255,224999,58.2,6.0,12.0,8.0,32.0,1.0,7.0,121.0,5.0,23
ENSG00000076924,58.33,37.36135,17,0.378132658117464,285,18325,11.1,1.0,8.0,8.0,156.0,1.0,10.0,109.0,7.0,9
ENSG00000077238,51.05,45.0518,0,-0.0237270407538557,252,29635,8.4,3.0,18.0,8.0,45.0,8.0,4.0,29.0,7.0,12
ENSG00000077380,48.38,0.0,0,-0.180178204447198,250,11049,80.8,4.0,10.0,7.0,235.0,3.0,57.0,97.0,12.0,5
ENSG00000077463,54.98,35.35835,0,0.553606190020067,331,5794,3.2,13.0,27.0,5.0,240.0,4.0,9.0,34.0,9.0,1
ENSG00000077498,51.45,28.4409,1,0.763353378877047,338,71385,0.0,6.0,11.0,10.0,4.0,3.0,3.0,60.0,4.0,16
ENSG00000077514,46.67,69.20635,6,-0.257376793580809,332,16053,45.0,4.0,23.0,4.0,84.0,5.0,42.0,86.0,8.0,7
ENSG00000077684,47.94,10.189705,4,0.469866466880216,334,56123,24.9,3.0,18.0,9.0,139.0,,3.0,144.0,7.0,2
ENSG00000077942,51.18,11.1656,0,-0.003579022181974,331,29033,29.4,9.0,18.0,6.0,115.0,,3.0,77.0,2.0,15
ENSG00000078018,48.24,13.93918,21,-0.393567332282887,335,22810,3.7,7.0,16.0,17.0,67.0,,,140.0,5.0,9
ENSG00000078070,43.67,3.34221,0,0.192032000148263,337,13896,59.3,8.0,3.0,6.0,127.0,3.0,11.0,35.0,5.0,10
ENSG00000078124,40.2,4.63359,1,-0.54691699171166,328,72985,4.7,5.0,9.0,4.0,10.0,2.0,4.0,59.0,5.0,2
ENSG00000078140,55.25,12.6289,0,-0.035481968153488,340,21994,26.9,6.0,12.0,3.0,130.0,1.0,11.0,83.0,8.0,10
ENSG00000078246,38.94,21.11825,5,0.688602524607873,255,11120,12.6,7.0,19.0,9.0,369.0,,3.0,49.0,1.0,1
ENSG00000078269,40.45,9.75809,0,-0.855551669413293,260,29492,3.1,12.0,7.0,7.0,32.0,3.0,8.0,81.0,7.0,4
ENSG00000078295,45.46,126.9935,2,0.389083123930767,302,24187,0.1,7.0,14.0,7.0,10.0,52.0,40.0,142.0,2.0,19
ENSG00000078403,52.35,2.854635,0,-1.01912045295918,326,66968,15.2,6.0,2.0,4.0,50.0,,,126.0,8.0,7
ENSG00000078699,57.73,10.59945,0,0.52243595183681,257,58605,4.5,3.0,9.0,1.0,42.0,,,107.0,13.0,26
ENSG00000078725,46.65,47.61635,0,0.395316311352207,336,6520,1.7,1.0,14.0,4.0,41.0,,,152.0,2.0,12
ENSG00000078747,58.23,39.50125,0,0.151762706011264,315,13243,23.6,9.0,27.0,12.0,314.0,4.0,26.0,97.0,6.0,21
ENSG00000078804,38.11,15.8075,10,-0.652102164981502,311,38774,27.2,2.0,8.0,5.0,2.0,1.0,,68.0,5.0,46
ENSG00000078902,40.01,0.1633895,15,-1.09853952647302,332,13728,27.5,9.0,12.0,9.0,169.0,1.0,7.0,34.0,4.0,10
ENSG00000079134,39.57,12.7567,8,0.166421827100548,342,45222,6.7,3.0,17.0,10.0,173.0,2.0,8.0,62.0,5.0,9
ENSG00000079215,45.9,0.7266975,17,0.813046986456842,303,267945,2.2,8.0,25.0,12.0,65.0,3.0,13.0,111.0,5.0,20
ENSG00000079246,41.2,16.22855,0,0.101929922032072,337,28401,101.2,19.0,35.0,19.0,422.0,1.0,16.0,97.0,10.0,6
ENSG00000079308,41.13,0.505513,4,0.0,309,39745,75.3,3.0,3.0,4.0,36.0,,,140.0,10.0,10
ENSG00000079337,47.27,8.23798,2,-2.42552193555806,221,232294,15.2,4.0,20.0,8.0,21.0,7.0,13.0,99.0,5.0,5
ENSG00000079385,52.49,4.72414,49,-3.20370293578075,63,6941,24.7,11.0,40.0,16.0,12.0,,7.0,27.0,6.0,8
ENSG00000079432,32.32,0.7251245,0,-0.487576205727093,253,7883,8.8,4.0,7.0,4.0,667.0,1.0,,130.0,6.0,1
ENSG00000079557,62.96,1.49448,1,2.51780532488389,132,2912,80.4,4.0,4.0,5.0,11.0,,,21.0,5.0,3
ENSG00000079691,51.87,30.8639,0,-0.291876320321125,249,14255,8.6,2.0,15.0,9.0,54.0,,2.0,126.0,6.0,11
ENSG00000079819,39.89,0.605284,5,0.574583354941157,328,23600,24.5,6.0,5.0,10.0,173.0,,3.0,112.0,12.0,3
ENSG00000079999,50.38,169.698,8,-0.41790852056586,284,5626,20.7,5.0,15.0,9.0,250.0,6.0,19.0,59.0,4.0,11
ENSG00000080031,50.53,42.50055,3,0.0,160,51968,0.0,4.0,3.0,4.0,85.0,,,57.0,,1
ENSG00000080166,50.24,0.622341,0,1.37271462911345,334,28100,0.2,4.0,8.0,6.0,21.0,3.0,3.0,73.0,3.0,34
ENSG00000080224,45.9,2.635995,0,0.665982126481025,258,100361,0.4,8.0,6.0,6.0,11.0,1.0,6.0,145.0,2.0,9
ENSG00000080298,38.56,35.79575,0,-0.018205752067574,337,16364,2.1,9.0,18.0,4.0,44.0,,,141.0,3.0,3
ENSG00000080546,42.14,5.73246,0,0.0319223004907195,342,22516,16.9,5.0,9.0,5.0,9.0,2.0,9.0,93.0,4.0,9
ENSG00000080573,39.61,5.312265,0,0.0629381646919833,262,436680,0.8,5.0,4.0,5.0,4.0,1.0,22.0,101.0,3.0,13
ENSG00000080603,55.72,10.05673,1,0.974031662996994,250,39292,9.7,10.0,8.0,7.0,103.0,,,120.0,5.0,4
ENSG00000080644,48.25,20.9333,0,0.004880287192087,252,13055,0.0,7.0,20.0,11.0,40.0,3.0,9.0,71.0,4.0,6
ENSG00000080845,49.69,8.263915,4,0.983411139213437,254,32043,11.6,3.0,2.0,5.0,74.0,,3.0,125.0,5.0,3
ENSG00000081014,37.99,7.252,11,0.302239390076037,344,59323,2.9,1.0,6.0,5.0,49.0,1.0,5.0,57.0,6.0,8
ENSG00000081026,60.13,29.26155,6,-1.61445773822438,327,11239,7.1,5.0,7.0,7.0,38.0,1.0,,125.0,4.0,16
ENSG00000081051,54.63,16.6389,5,-1.11631738655766,146,20075,0.0,4.0,6.0,3.0,17.0,1.0,4.0,31.0,4.0,21
ENSG00000081052,59.71,0.220316,0,1.23608577566661,244,10158,12.1,2.0,3.0,8.0,7.0,10.0,21.0,117.0,2.0,4
ENSG00000081087,49.71,0.0904565,21,0.0,340,3638,15.7,1.0,3.0,4.0,81.0,,3.0,12.0,7.0,1
ENSG00000081177,39.32,3.936735,0,-0.399621010931463,340,48700,10.5,10.0,7.0,8.0,400.0,,,64.0,7.0,10
ENSG00000081692,60.21,9.20296,0,-0.253260848316418,336,17982,3.2,9.0,5.0,2.0,64.0,,,28.0,,5
ENSG00000081800,39.53,50.2685,4,-0.558873796704816,323,37360,82.6,2.0,4.0,2.0,38.0,,6.0,86.0,2.0,2
ENSG00000081870,38.05,0.89462,44,0.0,344,74637,35.6,2.0,11.0,4.0,23.0,,3.0,76.0,2.0,3
ENSG00000081913,58.6,154.4055,8,-1.72954570178371,319,9950,3.2,3.0,10.0,5.0,66.0,1.0,4.0,127.0,8.0,2
ENSG00000081923,44.28,13.3862,1,0.0,332,244851,6.7,6.0,16.0,13.0,7.0,,3.0,79.0,4.0,13
ENSG00000082014,45.65,12.17188,5,0.310440473620921,234,15926,5.8,9.0,15.0,7.0,110.0,2.0,29.0,112.0,4.0,23
ENSG00000082068,44.29,10.390605,5,-3.98495117067016,323,113262,7.4,1.0,2.0,2.0,63.0,,,129.0,6.0,22
ENSG00000082074,59.57,35.2072,10,0.332193011387856,261,12062,5.1,4.0,4.0,6.0,20.0,2.0,6.0,80.0,7.0,18
ENSG00000082175,39.38,0.0,0,-0.56410297309909,256,13909,1.1,21.0,15.0,6.0,89.0,5.0,19.0,75.0,7.0,6
ENSG00000082196,40.07,1.738965,1,1.50501825921015,260,49189,3.6,2.0,10.0,4.0,10.0,,,77.0,5.0,19
ENSG00000082212,37.97,1.49034,0,-1.79035501371084,334,101401,12.7,8.0,7.0,5.0,76.0,2.0,4.0,51.0,5.0,4
ENSG00000082213,40.16,16.09885,0,-0.371148345848009,343,18409,7.7,1.0,,,22.0,,,36.0,5.0,5
ENSG00000082397,46.79,4.79515,0,-1.2298628652545,279,17922,34.2,5.0,13.0,9.0,210.0,,7.0,128.0,6.0,1
ENSG00000082497,33.38,6.274475,0,-4.36311629701126,319,10976,1.0,1.0,,1.0,18.0,,,92.0,2.0,1
ENSG00000082516,42.7,2.212,0,-1.96298186519769,342,124211,4.8,9.0,7.0,9.0,180.0,,3.0,53.0,7.0,7
ENSG00000082898,40.96,1.71336,6,-3.36853078060836,261,660830,31.1,4.0,17.0,15.0,1493.0,4.0,53.0,110.0,9.0,40
ENSG00000083067,45.0,15.9778,0,0.045359988677423,227,39964,16.7,3.0,6.0,3.0,21.0,,4.0,156.0,5.0,7
ENSG00000083444,52.85,13.370695,0,0.0460483972733003,341,8323,42.5,4.0,4.0,5.0,212.0,2.0,3.0,90.0,3.0,3
ENSG00000083457,40.94,5.67194,5,-3.01428481045285,204,206614,0.0,2.0,6.0,4.0,5.0,1.0,2.0,29.0,3.0,5
ENSG00000083535,38.59,26.3724,3,-0.770795482396536,341,57180,8.4,3.0,13.0,5.0,216.0,,,94.0,6.0,4
ENSG00000083544,34.86,26.7956,123,-6.96647661213641,325,24368,11.5,5.0,3.0,4.0,208.0,,,94.0,6.0,20
ENSG00000083720,51.25,3.78874,18,-1.66361539165291,331,146521,53.5,3.0,14.0,2.0,121.0,4.0,4.0,104.0,9.0,13
ENSG00000083814,49.88,60.7933,21,-1.70302243687074,71,35686,3.8,4.0,1.0,1.0,3.0,1.0,3.0,,2.0,2
ENSG00000083828,48.67,46.95195,24,-0.241587593165164,19,19226,4.5,4.0,3.0,1.0,4.0,,3.0,2.0,3.0,15
ENSG00000083838,49.7,3.896975,2,-0.30451958992128,144,47394,3.4,7.0,3.0,3.0,86.0,,3.0,26.0,6.0,18
ENSG00000083844,56.99,5.02051,0,0.284968639016265,23,36620,5.0,5.0,3.0,1.0,39.0,,3.0,17.0,4.0,3
ENSG00000083845,44.87,10.76948,6,-0.0492177838905367,284,19464,326.0,5.0,9.0,10.0,323.0,2.0,43.0,36.0,10.0,4
ENSG00000083857,48.52,11.96875,15,-0.548370482077155,261,57886,22.3,2.0,11.0,13.0,90.0,,,139.0,4.0,11
ENSG00000084453,59.08,89.55365,3,-5.22011492027114,201,25148,1.2,4.0,5.0,4.0,,1.0,11.0,53.0,4.0,10
ENSG00000084463,36.72,1.1356025,0,-0.304182136446641,325,32131,20.2,4.0,6.0,5.0,123.0,1.0,4.0,52.0,8.0,2
ENSG00000084623,35.26,5.97466,0,-0.439117065173164,343,28046,124.9,3.0,3.0,7.0,192.0,,14.0,31.0,7.0,7
ENSG00000084636,45.57,2.598365,0,-0.870070046688839,301,97771,5.6,4.0,9.0,6.0,15.0,1.0,7.0,120.0,3.0,7
ENSG00000085231,61.37,30.63865,9,0.108374135366502,339,8414,22.0,5.0,3.0,8.0,14.0,4.0,3.0,,4.0,11
ENSG00000085265,39.12,4.76463,0,-0.122306432545172,31,16567,0.5,9.0,12.0,7.0,33.0,,8.0,11.0,2.0,8
ENSG00000085276,40.73,10.848185,0,-0.298553763905799,258,119233,41.7,11.0,14.0,4.0,268.0,5.0,8.0,171.0,9.0,5
ENSG00000085415,53.8,13.086845,0,-0.494986504966604,325,18168,15.0,2.0,24.0,9.0,138.0,3.0,90.0,41.0,6.0,1
